Unnamed: 0,chain,symbol,earned_fees,fees_to_vebal,fees_to_dao,total_incentives,aura_incentives,bal_incentives,redirected_incentives,reroute_incentives,last_join_exit,date string
0x51c72451eddfcc08aae540fd36434bb7ba340d33000000000000000000000683,mainnet,mstETH/wstETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-03-26 02:07:47+00:00,2024-04-11_2024-04-25
0xb819feef8f0fcdc268afe14162983a69f6bf179e000000000000000000000689,mainnet,sUSDe/USDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-15 21:20:11+00:00,2024-04-11_2024-04-25
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,7269.41,19060.28,10263.23,29323.51,18921.06,10402.45,0.0,0.0,2024-04-25 08:29:40+00:00,2024-04-11_2024-04-25
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,1346.99,966.49,520.42,1564.14,0.0,1564.14,77.23,0.0,2024-04-25 19:29:07+00:00,2024-04-11_2024-04-25
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,471.92,338.61,182.33,548.0,0.0,548.0,27.06,0.0,2024-04-25 18:32:29+00:00,2024-04-11_2024-04-25
0xfb4c2e6e6e27b5b4a07a36360c89ede29bb3c9b6000000000000000000000026,base,cbETH/WETH,94.48,67.79,36.5,0.0,0.0,0.0,-104.29,0.0,2024-04-25 15:35:07+00:00,2024-04-11_2024-04-25
0x98bedb6a3c0b6feebbe662e6419481a6877d9681000000000000000000000104,base,sfrxETH/cbETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-02 23:43:41+00:00,2024-04-11_2024-04-25
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,12380.55,4863.8,2618.97,7520.94,4852.9,2668.04,38.17,0.0,2024-04-25 17:04:32+00:00,2024-04-11_2024-04-25
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,5127.83,2014.51,1084.74,3115.05,2009.99,1105.06,15.8,0.0,2024-04-25 15:27:45+00:00,2024-04-11_2024-04-25
0xb26f0e66317846bd5fe0cbaa1d269f0efeb05c9600000000000000000000001e,avalanche,USDC-USDT-BPT,76.67,30.12,16.22,0.0,0.0,0.0,-46.34,0.0,2024-04-22 08:26:10+00:00,2024-04-11_2024-04-25
0x9fa6ab3d78984a69e712730a2227f20bcc8b5ad900000000000000000000001f,avalanche,yyAVAX-WAVAX-BPT,12.63,4.96,2.67,0.0,0.0,0.0,-7.63,0.0,2024-04-25 15:51:50+00:00,2024-04-11_2024-04-25
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,24799.41,10888.21,5862.88,16751.1,10808.69,5942.41,0.0,0.0,2024-04-25 19:32:27+00:00,2024-04-11_2024-04-25
0x451b0afd69ace11ec0ac339033d54d2543b088a80000000000000000000004d5,arbitrum,plsRDNT-Stable,5159.56,2265.31,1219.78,3485.09,2248.76,1236.33,0.0,0.0,2024-04-25 07:21:19+00:00,2024-04-11_2024-04-25
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,3937.0,1728.54,930.75,2659.3,1715.92,943.38,0.0,0.0,2024-04-25 10:47:44+00:00,2024-04-11_2024-04-25
0xb61371ab661b1acec81c699854d2f911070c059e000000000000000000000516,arbitrum,ezETH/wstETH,3493.97,1534.03,826.02,2360.05,1522.83,837.22,0.0,0.0,2024-04-25 19:15:16+00:00,2024-04-11_2024-04-25
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,3157.72,1386.4,746.52,2132.92,0.0,2132.92,0.0,0.0,2024-04-25 13:51:40+00:00,2024-04-11_2024-04-25
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,3128.24,1373.46,739.55,2113.01,0.0,2113.01,0.0,0.0,2024-04-24 19:44:20+00:00,2024-04-11_2024-04-25
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,2626.28,1153.07,620.88,1773.96,0.0,1773.96,0.0,0.0,2024-04-24 06:39:33+00:00,2024-04-11_2024-04-25
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,2055.97,902.68,486.06,1388.73,0.0,1388.73,0.0,0.0,2024-04-24 13:55:52+00:00,2024-04-11_2024-04-25
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,1209.09,530.85,285.84,816.7,0.0,816.7,0.0,0.0,2024-04-25 09:38:53+00:00,2024-04-11_2024-04-25
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,854.33,375.09,201.97,577.07,0.0,577.07,0.0,0.0,2024-04-25 17:50:46+00:00,2024-04-11_2024-04-25
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-02 18:27:12+00:00,2024-04-11_2024-04-25
0xa1a8bf131571a2139feb79401aa4a2e9482df6270002000000000000000004b4,arbitrum,50wstETH/50-4Pool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-16 15:49:05+00:00,2024-04-11_2024-04-25
0x4b3af34eb1135d59df8b9cdc2ff07d30d05334c400000000000000000000050d,arbitrum,weETH/rETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-07 13:56:07+00:00,2024-04-11_2024-04-25
0xca8ecd05a289b1fbc2e0eaec07360c4bfec07b6100020000000000000000051d,arbitrum,2CLP-AUSDC-USDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-25 17:43:30+00:00,2024-04-11_2024-04-25
0x14abd18d1fa335e9f630a658a2799b33208763fa00020000000000000000051f,arbitrum,2CLP-AUSDT-USDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-25 17:06:45+00:00,2024-04-11_2024-04-25
0x125bc5a031b2db6733bfa35d914ffa428095978b000200000000000000000514,arbitrum,ECLP-AUSDC-AUSDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-25 17:13:58+00:00,2024-04-11_2024-04-25
0x2f0cdf8596be980ef24924ca7bf54e630ca526b2000000000000000000000529,arbitrum,sUSDe/USDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-07 19:43:13+00:00,2024-04-11_2024-04-25
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,4116.37,6214.12,3346.06,9560.18,5394.72,4165.46,0.0,0.0,,2024-02-15_2024-02-29
0xee278d943584dd8640eaf4cc6c7a5c80c0073e85000200000000000000000bc7,polygon,ECLP-WMATIC-MATICX,1173.92,1772.16,954.24,2726.4,1538.48,1187.92,0.0,0.0,,2024-02-15_2024-02-29
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,410.75,620.07,333.89,953.96,538.31,415.65,0.0,0.0,,2024-02-15_2024-02-29
0x848a5564158d84b8a8fb68ab5d004fae11619a5400000000000000000000066a,mainnet,weETH/ezETH/rswETH,42177.1,18470.05,9945.41,28613.57,16146.36,12467.21,198.11,0.0,,2024-02-15_2024-02-29
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,40460.07,17718.13,9540.53,27448.71,15489.04,11959.67,190.05,0.0,,2024-02-15_2024-02-29
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,29443.37,12893.74,6942.78,19974.81,11271.59,8703.22,138.29,0.0,,2024-02-15_2024-02-29
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,27726.08,12141.71,6537.84,18809.79,10614.18,8195.61,130.24,0.0,,2024-02-15_2024-02-29
0x596192bb6e41802428ac943d2f1476c1af25cc0e000000000000000000000659,mainnet,ezETH-WETH-BPT,19644.8,8602.78,4632.27,13327.31,7520.47,5806.84,92.26,0.0,,2024-02-15_2024-02-29
0xdedb11a6a23263469567c2881a9b9f8629ee0041000000000000000000000669,mainnet,svETH/wstETH,14803.84,6482.85,3490.76,10043.14,5667.25,4375.89,69.53,0.0,,2024-02-15_2024-02-29
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,13293.15,5821.29,3134.54,9018.26,5088.92,3929.34,62.43,0.0,,2024-02-15_2024-02-29
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,10300.24,4510.64,2428.81,6987.83,3943.16,3044.67,48.38,0.0,,2024-02-15_2024-02-29
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,9208.33,4032.48,2171.34,6247.06,3525.15,2721.91,43.25,0.0,,2024-02-15_2024-02-29
0x7761b6e0daa04e70637d81f1da7d186c205c2ade00000000000000000000065d,mainnet,rsETH / ETHx,8086.17,3541.07,1906.73,5485.79,3095.58,2390.21,37.99,0.0,,2024-02-15_2024-02-29
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,7380.61,3232.09,1740.36,5007.12,2825.47,2181.65,34.67,0.0,,2024-02-15_2024-02-29
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,6135.59,2686.88,1446.78,4162.48,2348.85,1813.63,28.82,0.0,,2024-02-15_2024-02-29
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,RDNT-WETH,5031.53,2203.39,1186.44,3413.46,1926.18,1487.28,23.63,0.0,,2024-02-15_2024-02-29
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,3923.98,1718.38,925.28,2662.09,1502.19,1159.9,18.44,0.0,,2024-02-15_2024-02-29
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,2867.14,1255.57,676.08,1945.1,1097.6,847.5,13.46,0.0,,2024-02-15_2024-02-29
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,1423.83,623.52,335.74,965.96,545.08,420.88,6.7,0.0,,2024-02-15_2024-02-29
0xd3f8ab9c5928fdf53153e7757131ad7815fe3146000000000000000000000661,mainnet,vETH/wstETH,979.82,429.08,231.04,664.73,0.0,664.73,4.61,0.0,,2024-02-15_2024-02-29
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,849.21,371.88,200.24,576.13,0.0,576.13,4.0,0.0,,2024-02-15_2024-02-29
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,611.83,267.93,144.27,0.0,0.0,0.0,-412.2,0.0,,2024-02-15_2024-02-29
0xdacf5fa19b1f720111609043ac67a9818262850c000000000000000000000635,mainnet,osETH/wETH-BPT,408.03,178.68,96.21,0.0,0.0,0.0,-274.9,0.0,,2024-02-15_2024-02-29
0xb3b675a9a3cb0df8f66caf08549371bfb76a9867000200000000000000000611,mainnet,ECLP-mevETH-wETH,361.04,158.11,85.13,0.0,0.0,0.0,-243.24,0.0,,2024-02-15_2024-02-29
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,263.77,115.51,62.2,0.0,0.0,0.0,-177.71,0.0,,2024-02-15_2024-02-29
0x1ee442b5326009bb18f2f472d3e0061513d1a0ff000200000000000000000464,mainnet,50rETH-50BADGER,37.65,16.49,8.88,0.0,0.0,0.0,-25.37,0.0,,2024-02-15_2024-02-29
0x264062ca46a1322c2e6464471764089e01f22f1900000000000000000000066b,mainnet,sDOLA-DOLA BSP,16.96,7.43,4.0,0.0,0.0,0.0,-11.43,0.0,,2024-02-15_2024-02-29
0x2e848426aec6dbf2260535a5bea048ed94d9ff3d000000000000000000000536,mainnet,wbETH-wstETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-02-15_2024-02-29
0x70d5e3234f6329c1d5a26796dcf4e109d69a34880000000000000000000005e7,mainnet,uniETH/wstETH/rETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-02-15_2024-02-29
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-02-15_2024-02-29
0x5f1f4e50ba51d723f12385a8a9606afc3a0555f5000200000000000000000465,mainnet,50wstETH-50LDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-02-15_2024-02-29
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-02-15_2024-02-29
0xe3e0022d25194431a98e8bf5034d2617c96e1d44000000000000000000000670,mainnet,InstETH/wstETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-02-15_2024-02-29
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,6063.23,14307.82,7704.21,22012.03,12421.17,9590.86,0.0,0.0,,2024-02-15_2024-02-29
0xfb4c2e6e6e27b5b4a07a36360c89ede29bb3c9b6000000000000000000000026,base,cbETH/WETH,686.42,539.26,290.37,884.02,0.0,884.02,54.4,0.0,,2024-02-15_2024-02-29
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,582.15,457.34,246.26,749.73,0.0,749.73,46.13,0.0,,2024-02-15_2024-02-29
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,83.18,65.35,35.19,0.0,0.0,0.0,-100.53,0.0,,2024-02-15_2024-02-29
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,9194.14,2762.79,1487.66,4257.67,2402.56,1855.11,7.22,0.0,,2024-02-15_2024-02-29
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,7131.71,2143.04,1153.95,3302.59,1863.62,1438.97,5.6,0.0,,2024-02-15_2024-02-29
0x9fa6ab3d78984a69e712730a2227f20bcc8b5ad900000000000000000000001f,avalanche,yyAVAX-WAVAX-BPT,1472.44,442.46,238.25,681.87,0.0,681.87,1.16,0.0,,2024-02-15_2024-02-29
0xb26f0e66317846bd5fe0cbaa1d269f0efeb05c9600000000000000000000001e,avalanche,USDC-USDT-BPT,30.22,9.08,4.89,0.0,0.0,0.0,-13.97,0.0,,2024-02-15_2024-02-29
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,51130.21,21225.91,11429.34,32656.08,18427.51,14228.57,0.84,0.0,,2024-02-15_2024-02-29
0x4a2f6ae7f3e5d715689530873ec35593dc28951b000000000000000000000481,arbitrum,wstETH/rETH/cbETH,7803.06,3239.32,1744.25,0.0,0.0,0.0,0.0,-4983.57,,2024-02-15_2024-02-29
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,7298.19,3029.73,1631.39,4661.24,2630.29,2030.95,0.12,0.0,,2024-02-15_2024-02-29
0x451b0afd69ace11ec0ac339033d54d2543b088a80000000000000000000004d5,arbitrum,plsRDNT-Stable,5655.52,2347.8,1264.2,3612.09,2038.27,1573.82,0.09,0.0,,2024-02-15_2024-02-29
0xade4a71bb62bec25154cfc7e6ff49a513b491e81000000000000000000000497,arbitrum,rETH-WETH-BPT,5291.26,2196.58,1182.78,0.0,0.0,0.0,0.0,-3379.36,,2024-02-15_2024-02-29
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,4912.71,2039.43,1098.16,3137.67,1770.56,1367.11,0.08,0.0,,2024-02-15_2024-02-29
0x0c8972437a38b389ec83d1e666b69b8a4fcf8bfd00000000000000000000049e,arbitrum,wstETH/rETH/sfrxETH,4201.24,1744.08,939.12,0.0,0.0,0.0,0.0,-2683.2,,2024-02-15_2024-02-29
0x2ce4457acac29da4736ae6f5cd9f583a6b335c270000000000000000000004dc,arbitrum,sFRAX/4POOL,3296.66,1368.56,736.92,2105.52,1188.12,917.4,0.05,0.0,,2024-02-15_2024-02-29
0x423a1323c871abc9d89eb06855bf5347048fc4a5000000000000000000000496,arbitrum,4POOL-BPT,2665.17,1106.4,595.76,1702.2,960.53,741.67,0.04,0.0,,2024-02-15_2024-02-29
0xd0ec47c54ca5e20aaae4616c25c825c7f48d40690000000000000000000004ef,arbitrum,rETH/wETH BPT,4.8,1.99,1.07,3382.43,1908.67,1473.76,0.0,3379.36,,2024-02-15_2024-02-29
0xa1a8bf131571a2139feb79401aa4a2e9482df6270002000000000000000004b4,arbitrum,50wstETH/50-4Pool,1.92,0.8,0.43,0.0,0.0,0.0,-1.23,0.0,,2024-02-15_2024-02-29
0xc2598280bfea1fe18dfcabd21c7165c40c6859d30000000000000000000004f3,arbitrum,wstETH/sfrxETH,0.0,0.0,0.0,2683.2,1514.1,1169.1,0.0,2683.2,,2024-02-15_2024-02-29
0x2d6ced12420a9af5a83765a8c48be2afcd1a8feb000000000000000000000500,arbitrum,cbETH/rETH/wstETH,0.0,0.0,0.0,4983.57,2812.18,2171.39,0.0,4983.57,,2024-02-15_2024-02-29
0x9f8ed1acfe0c863381b9081aff2144fc867aa7730002000000000000000004d4,arbitrum,50ANKR/50ankrETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-02-15_2024-02-29
0xe1f2c039a68a216de6dd427be6c60decf405762a00000000000000000000000e,zkevm,B-wstETH-STABLE,967.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-01-04_2024-01-18
0x65da876a95cd5b6a5880710628c436409b1b29fa00000000000000000000005b,zkevm,wstETH/ankrETH ,261.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-01-04_2024-01-18
0x1d0a8a31cdb04efac3153237526fb15cc65a252000000000000000000000000f,zkevm,B-rETH-STABLE,252.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-01-04_2024-01-18
0xdf725fde6e89981fb30d9bf999841ac2c160b512000000000000000000000010,zkevm,B-wstETH/rETH-STABLE,153.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-01-04_2024-01-18
0xb1557cfea06de5a1601a7f0ccf3b515ef431a50d000200000000000000000059,zkevm,ECLP-wETH-rETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-01-04_2024-01-18
0xcd78a20c597e367a4e478a2411ceb790604d7c8f000000000000000000000c22,polygon,maticX-WMATIC-BPT,3099.62,4916.04,2647.1,7563.13,3956.97,3606.16,0.0,0.0,,2024-01-04_2024-01-18
0xf0ad209e2e969eaaa8c882aac71f02d8a047d5c2000200000000000000000b49,polygon,ECLP-WMATIC-stMATIC,1426.21,2261.99,1217.99,3479.98,1820.7,1659.28,0.0,0.0,,2024-01-04_2024-01-18
0xee278d943584dd8640eaf4cc6c7a5c80c0073e85000200000000000000000bc7,polygon,ECLP-WMATIC-MATICX,613.19,972.53,523.67,1496.2,782.8,713.4,0.0,0.0,,2024-01-04_2024-01-18
0x1e19cf2d73a72ef1332c882f20534b6519be0276000200000000000000000112,mainnet,B-rETH-STABLE,25133.41,13247.93,7133.5,20496.4,10723.55,9772.85,114.97,0.0,,2024-01-04_2024-01-18
0x93d199263632a4ef4bb438f1feb99e57b4b5f0bd0000000000000000000005c2,mainnet,wstETH-WETH-BPT,13913.26,7333.74,3948.94,11346.33,5936.31,5410.02,63.65,0.0,,2024-01-04_2024-01-18
0x42ed016f826165c2e5976fe5bc3df540c5ad0af700000000000000000000058b,mainnet,wstETH-rETH-sfrxETH-BPT,11060.17,5829.86,3139.16,9019.61,4718.99,4300.62,50.59,0.0,,2024-01-04_2024-01-18
0xf16aee6a71af1a9bc8f56975a4c2705ca7a782bc0002000000000000000004bb,mainnet,20WETH-80ALCX,10770.94,5677.41,3057.07,8783.74,4595.58,4188.16,49.26,0.0,,2024-01-04_2024-01-18
0x3ff3a210e57cfe679d9ad1e9ba6453a716c56a2e0002000000000000000005d5,mainnet,STG/USDC,9086.56,4789.57,2579.0,7410.12,3876.91,3533.21,41.56,0.0,,2024-01-04_2024-01-18
0xcf7b51ce5755513d4be016b0e28d6edeffa1d52a000200000000000000000617,mainnet,RDNT-WETH,7404.79,3903.1,2101.67,6038.64,3159.37,2879.27,33.87,0.0,,2024-01-04_2024-01-18
0xdfe6e7e18f6cc65fa13c8d8966013d4fda74b6ba000000000000000000000558,mainnet,ankrETH/wstETH,6567.05,3461.52,1863.9,5355.46,2801.93,2553.53,30.04,0.0,,2024-01-04_2024-01-18
0xf01b0684c98cd7ada480bfdf6e43876422fa1fc10002000000000000000005de,mainnet,ECLP-wstETH-wETH,6108.83,3219.99,1733.84,4981.76,2606.42,2375.34,27.93,0.0,,2024-01-04_2024-01-18
0x36be1e97ea98ab43b4debf92742517266f5731a3000200000000000000000466,mainnet,50wstETH-50ACX,4082.42,2151.86,1158.69,3329.23,1741.83,1587.4,18.67,0.0,,2024-01-04_2024-01-18
0xf7a826d47c8e02835d94fb0aa40f0cc9505cb1340002000000000000000005e0,mainnet,ECLP-wstETH-cbETH,3387.39,1785.51,961.43,2762.42,1445.28,1317.14,15.48,0.0,,2024-01-04_2024-01-18
0x05ff47afada98a98982113758878f9a8b9fdda0a000000000000000000000645,mainnet,weETH/rETH,2560.14,1349.46,726.63,2087.8,1092.32,995.48,11.71,0.0,,2024-01-04_2024-01-18
0xb08885e6026bab4333a80024ec25a1a3e1ff2b8a000200000000000000000445,mainnet,B-staFiETH-WETH-Stable,987.2,520.36,280.19,805.06,418.84,386.22,4.51,0.0,,2024-01-04_2024-01-18
0xe7e2c68d3b13d905bbb636709cf4dfd21076b9d20000000000000000000005ca,mainnet,swETH-WETH-BPT,849.46,447.75,241.1,692.74,0.0,692.74,3.89,0.0,,2024-01-04_2024-01-18
0x5f1f4e50ba51d723f12385a8a9606afc3a0555f5000200000000000000000465,mainnet,50wstETH-50LDO,211.58,111.52,60.05,0.0,0.0,0.0,-171.58,0.0,,2024-01-04_2024-01-18
0x8353157092ed8be69a9df8f95af097bbf33cb2af0000000000000000000005d9,mainnet,GHO/USDT/USDC,150.8,79.49,42.8,0.0,0.0,0.0,-122.29,0.0,,2024-01-04_2024-01-18
0x9f9d900462492d4c21e9523ca95a7cd86142f298000200000000000000000462,mainnet,50rETH-50RPL,110.97,58.49,31.5,0.0,0.0,0.0,-89.99,0.0,,2024-01-04_2024-01-18
0x1ee442b5326009bb18f2f472d3e0061513d1a0ff000200000000000000000464,mainnet,50rETH-50BADGER,55.57,29.29,15.77,0.0,0.0,0.0,-45.06,0.0,,2024-01-04_2024-01-18
0x49cbd67651fbabce12d1df18499896ec87bef46f00000000000000000000064a,mainnet,sDAI/3Pool,38.75,20.43,11.0,0.0,0.0,0.0,-31.42,0.0,,2024-01-04_2024-01-18
0x35c5c8c7b77942f9d44b535fa590d8b503b2b00c00000000000000000000060d,mainnet,DUSD/sDAI,5.95,3.14,1.69,0.0,0.0,0.0,-4.83,0.0,,2024-01-04_2024-01-18
0xb3b675a9a3cb0df8f66caf08549371bfb76a9867000200000000000000000611,mainnet,ECLP-mevETH-wETH,1.25,0.66,0.35,0.0,0.0,0.0,-1.01,0.0,,2024-01-04_2024-01-18
0x37b18b10ce5635a84834b26095a0ae5639dcb7520000000000000000000005cb,mainnet,ETHx-WETH-BPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-01-04_2024-01-18
0x40c806394d03d350420d13cd7d1de1c806f349560000000000000000000005f5,mainnet,qETH/WETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-01-04_2024-01-18
0x127ecc2318d002664cc4515c9f2b22b09b6aea85000200000000000000000602,mainnet,ECLP-swETH-wstETH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-01-04_2024-01-18
0x6aa6d7542310cdc75d1179b8729e1e6ec8d42bf100020000000000000000064b,mainnet,50wstETH/50sDAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-01-04_2024-01-18
0xbad20c15a773bf03ab973302f61fabcea5101f0a000000000000000000000034,gnosis,bb-WETH-wstETH,4679.52,8878.01,4780.47,13658.48,7146.0,6512.48,0.0,0.0,,2024-01-04_2024-01-18
0xfb4c2e6e6e27b5b4a07a36360c89ede29bb3c9b6000000000000000000000026,base,cbETH/WETH,659.96,414.4,223.14,1182.3,618.57,563.73,544.76,0.0,,2024-01-04_2024-01-18
0xc771c1a5905420daec317b154eb13e4198ba97d0000000000000000000000023,base,rETH-WETH-BPT,502.77,315.7,169.99,0.0,0.0,0.0,-485.69,0.0,,2024-01-04_2024-01-18
0x0c659734f1eef9c63b7ebdf78a164cdd745586db000000000000000000000046,base,USDC/USDbC/axlUSDC,61.15,38.4,20.68,0.0,0.0,0.0,-59.07,0.0,,2024-01-04_2024-01-18
0xfd2620c9cfcec7d152467633b3b0ca338d3d78cc00000000000000000000001c,avalanche,sAVAX-WAVAX-BPT,11121.19,3498.06,1883.57,5477.78,2865.93,2611.85,96.15,0.0,,2024-01-04_2024-01-18
0xc13546b97b9b1b15372368dc06529d7191081f5b00000000000000000000001d,avalanche,ggAVAX-WAVAX-BPT,3966.98,1247.77,671.88,1953.94,1022.29,931.65,34.29,0.0,,2024-01-04_2024-01-18
0x9fa6ab3d78984a69e712730a2227f20bcc8b5ad900000000000000000000001f,avalanche,yyAVAX-WAVAX-BPT,229.07,72.05,38.8,0.0,0.0,0.0,-110.85,0.0,,2024-01-04_2024-01-18
0xb26f0e66317846bd5fe0cbaa1d269f0efeb05c9600000000000000000000001e,avalanche,USDC-USDT-BPT,40.48,12.73,6.86,0.0,0.0,0.0,-19.59,0.0,,2024-01-04_2024-01-18
0x32df62dc3aed2cd6224193052ce665dc181658410002000000000000000003bd,arbitrum,RDNT-WETH,63733.45,25014.43,13469.31,38590.96,20190.47,18400.49,107.22,0.0,,2024-01-04_2024-01-18
0x4a2f6ae7f3e5d715689530873ec35593dc28951b000000000000000000000481,arbitrum,wstETH/rETH/cbETH,10890.79,4274.47,2301.64,6594.43,3450.15,3144.28,18.32,0.0,,2024-01-04_2024-01-18
0x3fd4954a851ead144c2ff72b1f5a38ea5976bd54000000000000000000000480,arbitrum,ankrETH/wstETH-BPT,7772.1,3050.43,1642.54,4706.04,2462.16,2243.88,13.07,0.0,,2024-01-04_2024-01-18
0x9791d590788598535278552eecd4b211bfc790cb000000000000000000000498,arbitrum,wstETH-WETH-BPT,6839.08,2684.24,1445.36,4141.1,2166.59,1974.51,11.5,0.0,,2024-01-04_2024-01-18
